 2004E                  199.21416667  31.58661111      3.2     20.4  PGC046239                      199.21316667  31.58094444
 2004F                   49.47416667  -7.29527778      6.0      9.2  NGC1285                         49.47266667  -7.29777778
 2004G                  218.33916667   4.44708333    -43.0    -12.5  NGC5668                        218.35195833   4.45069444
 2004H                  173.49904167  49.06291667      5.9      3.5  IC0708                         173.49758333  49.06161111
 2004I                   40.88012500   0.30852778     -1.1      6.4  NGC1072                         40.88045833   0.30677778
 2004J                   86.63408333 -17.78138889     -8.5      1.8  ESO554-033                      86.63691667 -17.78152778
 2004K                  215.91604167 -19.44722222    -15.5    -11.8  ESO579-022                     215.92070833 -19.44383333
 2004L                  156.76712500  16.01869444      2.5      3.1  MCG+03-27-038                  156.76662500  16.01811111
 2004M                    8.99691667 -74.80055556    -10.7     -3.1  Anon.                            9.00750000 -74.80000000
 2004N                   83.83487500 -69.45508333     -0.0      4.4  Anon.                           83.83500000 -69.45666667
 2004O                   70.93675000 -70.47605556     -3.6      1.6  Anon.                           70.94000000 -70.47666667
 2004P                  203.74066667  34.04269444      6.0     -4.5  UGC08561                       203.73858333  34.04411111
 2004Q                  191.91712500 -26.20647222     -2.5    -24.1  ESO507-011                     191.91833333 -26.19991667
 2004R                   53.17208333 -27.77044444     -0.1     -0.1  Anon.                           53.17250000 -27.77000000
 2004S                  101.43125000 -31.23125000    -47.2     -2.5  MCG-05-16-021                  101.44470833 -31.23038889
 2004T                  164.04279167  47.39541667      6.1     10.7  UGC06038                       164.04008333  47.39263889
 2004U                  166.82845833  28.53988889      1.7     -0.9  Anon.                          166.82750000  28.54000000
 2004V                  222.73054167  17.22016667     -1.2      7.5  PGC1527482                     222.73112500  17.21841667
 2004W                  190.90216667  11.53077778    -51.6    -78.7  NGC4649                        190.91695833  11.55272222
 2004X                  169.81270833 -15.73463889     -2.9      2.3  PGC034628                      169.81391667 -15.73519444
 2004Y                  175.86775000  21.67508333      0.5      3.3  PGC1654845                     175.86795833  21.67413889
 2004Z                  203.07241667  60.39538889      8.3      5.8  MCG+10-19-085                  203.06762500  60.39408333
 2004aa                  68.51208333 -67.90325000     -1.0     -0.0  2MASXJ04340312-6754105          68.51250000 -67.90333333
 2004ab                 199.24241667 -16.63130556     -2.0     11.0  NGC5054                        199.24370833 -16.63486111
 2004ac                 281.93195833 -63.14850000     -2.0     31.0  IC4769                         281.93483333 -63.15605556
 2004ad                  30.60995833  32.07283333      4.0      1.6  NGC0789                         30.60841667  32.07211111
 2004ae                  67.07454167 -36.31527778  -9999.9  -9999.9  Anon.                           67.07500000 -36.31500000
 2004af                  84.51629167 -23.98338889     -3.2     -4.3  2MASXJ05380421-2358557          84.51750000 -23.98166667
 2004ag                 147.75620833 -20.84375000  -9999.9  -9999.9  Anon.                          147.75500000 -20.84333333
 2004ah                 161.44754167  -0.11613889  -9999.9  -9999.9  Anon.                          161.44750000  -0.11666667
 2004ai                 208.60870833 -12.68775000     -0.0     -1.0  Anon.                          208.60750000 -12.68666667
 2004aj                 215.15658333 -12.40400000  -9999.9  -9999.9  Anon.                          215.15750000 -12.40333333
 2004ak                 127.44820833  48.77302778    -26.4    -26.9  UGC04436                       127.45783333  48.78008333
 2004al                 144.27775000 -22.17191667     -7.0     -0.9  ESO565-025                     144.27987500 -22.17169444
 2004am                 148.94420833  69.67725000    -30.0     -7.0  NGC3034                        148.96966667  69.67938889
 2004an                 220.08154167  16.68438889      1.1     -2.7  IC4483                         220.08154167  16.68533333
 2004ao                 262.03895833   7.41541667      6.3    -23.8  UGC10862                       262.03758333   7.42238889
 2004ap                 151.43254167  10.27141667    -10.5    -19.5  PGC029306                      151.43570833  10.27683333
 2004aq                 179.61354167  10.01791667     -4.6    -12.8  NGC4012                        179.61483333  10.02138889
 2004ar                 149.95070833  11.47402778     -0.9      2.6  PGC1394145                     149.95100000  11.47311111
 2004as                 171.41325000  22.83038889      4.7     -2.9  HOLM254B                       171.41179167  22.83125000
 2004at                 164.68825000  59.48666667    -12.6     -0.1  MCG+10-16-037                  164.69887500  59.48702778
 2004au                 265.51241667  25.61997222      4.2     -0.6  MCG+04-42-002                  265.51150000  25.62030556
 2004av                 175.24100000 -22.48155556    -12.6    -15.9  ESO571-015                     175.24512500 -22.47719444
 2004aw                 179.45937500  25.26530556     27.7    -19.8  NGC3997                        179.45091667  25.27083333
 2004ax                 231.19483333  68.73230556      3.6      5.9  NGC5939                        231.19229167  68.73066667
 2004ay                 277.23987500  51.64880556      0.2     -8.5  UGC11255                       277.23979167  51.65097222
 2004az                 178.20091667  29.34769444     11.9     67.2  UGC06853                       178.19729167  29.32900000
 2004ba                 209.23558333 -11.42775000     -0.6      1.6  Anon.                          209.23500000 -11.42833333
 2004bb                 209.29362500 -11.05541667      4.0      0.7  Anon.                          209.29250000 -11.05500000
 2004bc                 164.88087500  75.19136111     -4.5     -4.3  NGC3465                        164.88012500  75.19136111
 2004bd                 174.92575000  31.90883333     -4.7     -1.2  NGC3786                        174.92708333  31.90944444
 2004be                 150.08112500 -24.80383333     -4.0      2.4  ESO499-034                     150.08050000 -24.80227778
 2004bf                 207.31437500  35.25347222     17.1    -14.8  UGC08739                       207.30933333  35.25702778
 2004bg                 170.25637500  21.33983333     14.2      7.4  UGC06363                       170.25095833  21.33708333
 2004bh                 145.23529167  27.77961111     -1.3      6.0  UGC05161                       145.23566667  27.77869444
 2004bi                 161.90604167  26.30333333    -25.8     32.1  UGC05894                       161.91445833  26.29486111
 2004bj                 199.07512500   7.04797222     15.0      6.3  MCG+01-34-013                  199.07104167   7.04636111
 2004bk                 204.36966667   4.10313889     -9.9     -4.8  NGC5246                        204.37266667   4.10463889
 2004bl                 183.80033333  -3.43841667      7.9     10.2  MCG+00-31-042                  183.79870833  -3.44052778
 2004bm                 163.14720833  22.93486111     -6.2      2.5  NGC3437                        163.14812500  22.93483333
 2004bn                 163.12941667   7.22811111     -1.3     11.5  NGC3441                        163.12979167   7.22491667
 2004bo                 201.52662500 -19.77572222    -19.8      3.8  ESO576-054                     201.53262500 -19.77663889
 2004bp                 167.47187500  37.00177778     14.2     -0.6  MCG+06-25-014                  167.46812500  37.00202778
 2004bq                 310.99283333 -20.67380556     -2.9      8.3  ESO597-032                     310.99337500 -20.67644444
 2004br                 187.78250000   0.61322222     -9.0     -0.6  NGC4493                        187.78504167   0.61383333
 2004bs                 159.91375000  25.32219444      3.4     -1.7  NGC3323                        159.91279167  25.32269444
 2004bt                 214.97450000  51.89711111     -6.3      8.1  UGC09178                       214.97750000  51.89500000
 2004bu                 238.71679167  21.11972222     -1.2     10.5  UGC10089                       238.71687500  21.11675000
 2004bv                 306.27641667 -24.81491667     -3.8    -20.7  NGC6907                        306.27737500 -24.80844444
 2004bw                 225.94479167  -3.30455556     22.1     -7.2  MCG+00-38-019                  225.93900000  -3.30250000
 2004bx                 209.96275000  62.50775000      0.6      0.5  Anon.                          209.96250000  62.50833333
 2004by                 325.67450000  28.94738889     16.0      1.9  NGC7116                        325.66929167  28.94636111
 2004bz                 333.75437500  15.40461111    -32.2     12.3  MCG+02-56-025                  333.76400000  15.40130556
 2004ca                 325.88683333  43.69250000    -24.8     -6.2  UGC11799                       325.89745833  43.69447222
 2004cb                 205.95216667 -29.74977778    -10.0    -21.0  ESO445-020                     205.95454167 -29.74436111
 2004cc                 189.14333333  11.24244444      1.9     12.8  NGC4568                        189.14308333  11.23866667
 2004cd                 206.21125000  -0.06341667  -9999.9  -9999.9  Anon.                          206.21250000  -0.06333333
 2004ce                 208.69137500 -12.24341667  -9999.9  -9999.9  Anon.                          208.69250000 -12.24333333
 2004cf                 212.77404167 -11.73594444  -9999.9  -9999.9  Anon.                          212.77500000 -11.73666667
 2004cg                 212.84879167 -12.01900000     -1.0     -1.0  Anon.                          212.85000000 -12.01833333
 2004ch                 218.52612500 -78.38597222     62.5      8.0  NGC5612                        218.50850000 -78.38838889
 2004ci                 235.37391667  15.78688889    -10.1     -2.3  NGC5980                        235.37691667  15.78772222
 2004cj                 155.70883333  11.70300000  -9999.9  -9999.9  PGC1397530                     155.70883333  11.70308333
 2004ck                 153.64666667  11.86825000      7.0      8.0  PGC029879                      153.64466667  11.86633333
 2004cl                 127.38945833   8.86816667  -9999.9  -9999.9  SDSSJ082933.47+085205.4        127.39000000   8.86833333
 2004cm                 211.85400000  55.10305556  -9999.9  -9999.9  NGC5486                        211.85462500  55.10300000
 2004cn                 186.86712500  42.34127778  -9999.9  -9999.9  MAPS-NGPO_218_0258988          186.86750000  42.34166667
 2004co                 202.14170833  41.85227778  -9999.9  -9999.9  PGC2187969                     202.14187500  41.85255556
 2004cp                 235.10316667  32.86588889  -9999.9  -9999.9  2MASXJ15402480+3251569         235.10250000  32.86666667
 2004cq                 232.83233333  40.28113889  -9999.9  -9999.9  UGC09882                       232.83266667  40.28111111
 2004cr                 309.02850000  63.73677778    -45.9    -10.6  UGC11603                       309.06016667  63.73997222
 2004cs                 267.55991667  14.28319444     10.4    -15.2  UGC11001                       267.55695833  14.28686111
 2004ct                 235.94062500  28.41652778     -4.1      4.4  MCG+05-37-017                  235.94145833  28.41561111
 2004cu                 214.62425000  12.88416667     27.1      3.5  NGC5550                        214.61750000  12.88313889
 2004cv                 241.56020833  18.41500000     -1.0      2.0  MCG+03-41-120                  241.55954167  18.41458333
 2004cw                 292.73937500 -53.54130556    -11.4      8.3  ESO184-075                     292.74383333 -53.54269444
 2004cx                 356.97025000 -30.52572222     14.0    -17.0  NGC7755                        356.96554167 -30.52233333
 2004cy                 323.60695833 -33.38713889    -25.7     -6.1  ESO403-009                     323.61437500 -33.38558333
 2004cz                 348.18008333 -37.21630556    -24.6    -30.4  ESO407-009                     348.18737500 -37.20883333
 2004da                 305.58850000   6.43063889     -5.4      2.3  NGC6901                        305.58995833   6.42988889
 2004db                 341.98283333 -22.32794444    115.5    -57.3  NGC7377                        341.94787500 -22.31138889
 2004dc                 355.32695833   4.01841667    -14.8      3.5  IC1504                         355.33133333   4.01738889
 2004dd                   6.97075000  -1.81286111      9.9     -9.5  NGC0124                          6.96841667  -1.81022222
 2004de                 148.61450000 -25.69297222    -13.0     37.0  NGC3054                        148.62058333 -25.70272222
 2004df                 227.08604167  21.87647222    -10.7    -10.1  PGC1659119                     227.08933333  21.87944444
 2004dg                 224.99566667   1.89044444    -19.0     -3.0  NGC5806                        225.00166667   1.89130556
 2004dh                   4.50162500  24.56236111      7.3     -2.1  MCG+04-01-048                    4.49950000  24.56297222
 2004di                 238.92083333  47.86361111    -23.0    -11.0  UGC10097                       238.93079167  47.86741667
 2004dj                 114.32091667  65.59938889    160.0     10.0  NGC2403                        114.21100000  65.60263889
 2004dk                 245.45387500  -2.27147222      4.4     43.5  NGC6118                        245.45229167  -2.28397222
 2004dl                 212.79791667 -12.04358333  -9999.9  -9999.9  Anon.                          212.79750000 -12.04333333
 2004dm                 340.83900000 -40.32963889  -9999.9  -9999.9  Anon.                          340.84000000 -40.33000000
 2004dn                  38.90541667  37.63172222     -0.5    -26.1  UGC02069                        38.90545833  37.63875000
 2004do                 283.89050000 -53.72300000    -16.0      3.0  NGC6708                        283.89850000 -53.72344444
 2004dp                 323.46779167  41.85038889     -3.7     -6.3  PGC214782                      323.46929167  41.85172222
 2004dq                 236.19529167  22.83969444      4.9      4.8  PGC1676985                     236.19408333  22.83816667
 2004dr                  41.72487500 -22.63750000      7.7     31.6  ESO479-042                      41.72287500 -22.64644444
 2004ds                  30.98545833 -23.31405556     -2.0     -8.5  NGC0808                         30.98658333 -23.31200000
 2004dt                  30.55320833  -0.09763889      7.0     10.5  NGC0799                         30.55133333  -0.10080556
 2004du                 317.11045833  18.18991667     -3.4     -4.4  UGC11683                       317.11170833  18.19116667
 2004dv                  29.71983333  -8.16986111     12.5    -17.5  MCG-01-06-012                   29.71612500  -8.16238889
 2004dw                 285.90937500  27.61513889     25.3     31.3  UGC11394                       285.90212500  27.60661111
 2004dx                 274.52562500  39.82358333      2.4     -6.3  MCG+07-37-036                  274.52529167  39.82527778
 2004dy                 317.87554167  -2.03702778     -5.8    -16.8  IC5090                         317.87629167  -2.03119444
 2004dz                  44.40275000 -10.18133333      0.3      2.9  PGC981352                       44.40325000 -10.18230556
 2004ea                  64.05500000 -16.75569444      9.2    -20.3  MCG-03-11-019                   64.05237500 -16.75063889
 2004eb                 262.10125000  57.54602778      3.4      0.9  NGC6387                        262.09950000  57.54527778
 2004ec                 257.02066667  26.37900000     -2.2      0.8  UGC10717                       257.02166667  26.37852778
 2004ed                 287.72362500  73.40758333     -1.8     -9.8  NGC6786                        287.72700000  73.41091667
 2004ee                  31.56091667 -37.33483333      6.0     -8.0  ESO298-007                      31.55908333 -37.33258333
 2004ef                 340.54166667  19.99452778     -7.2     -9.2  UGC12158                       340.54395833  19.99694444
 2004eg                  67.03441667  21.65508333    -20.0     -1.4  UGC03053                        67.04033333  21.65533333
 2004eh                  36.54925000  27.60669444     -7.8     11.6  UGC01892                        36.55204167  27.60330556
 2004ei                  55.38620833  37.22505556      4.3     -2.9  UGC02817                        55.38479167  37.22569444
 2004ej                 150.01183333 -31.55708333    -38.0    -15.0  NGC3095                        150.02575000 -31.55216667
 2004ek                  17.49379167  32.37991667    -11.0     41.0  UGC00724                        17.49754167  32.36822222
 2004el                 224.96587500  54.61830556     -9.9     -2.7  MCG+09-25-004                  224.97095833  54.61902778
 2004em                 292.87962500  35.87102778     10.4    -20.3  IC1303                         292.87558333  35.87658333
 2004en                  39.11054167  35.99041667      8.9      1.0  PGC2073199                      39.10750000  35.99011111
 2004eo                 308.22579167   9.92852778     59.1      6.5  NGC6928                        308.20950000   9.92641667
 2004ep                  89.47358333 -23.18286111      3.8     -7.2  IC2152                          89.47183333 -23.18058333
 2004eq                 329.28941667 -34.58091667     23.1      4.3  ESO404-012                     329.28020833 -34.58227778
 2004er                  39.24600000  -5.35547222      7.3    -22.2  MCG-01-07-024                   39.24445833  -5.34925000
 2004es                 110.89425000  41.42730556     15.9    -27.0  UGC03825                       110.88758333  41.43466667
 2004et                 308.85562500  60.12158333    243.0   -116.1  NGC6946                        308.72020833  60.15377778
 2004eu                  35.14525000  41.57180556     -2.1     -7.9  MCG+07-05-039                   35.14583333  41.57394444
 2004ev                 290.13241667 -28.92080556     21.4     -3.8  ESO459-013                     290.11962500 -28.91913889
 2004ew                  31.27566667 -55.10902778      5.6     12.1  ESO153-017                      31.27333333 -55.11186111
 2004ex                   9.54245833   2.72144444    -33.0    -25.3  NGC0182                          9.55183333   2.72855556
 2004ey                 327.28254167   0.44422222      8.0    -12.8  UGC11816                       327.28066667   0.44744444
 2004ez                 163.06295833  32.95558333     46.0     18.7  NGC3430                        163.04800000  32.95130556
 2004fa                 305.64583333 -29.82241667     -0.2      4.3  MCG-05-48-005                  305.64575000 -29.82377778
 2004fb                 303.85679167 -37.50961111      1.7      7.1  ESO340-007                     303.85566667 -37.51294444
 2004fc                  27.76604167  -9.70191667      2.0      2.0  NGC0701                         27.76620833  -9.70258333
 2004fd                  40.81354167  32.42377778      2.5     -4.3  NGC1060                         40.81279167  32.42491667
 2004fe                   7.54695833   2.08986111      8.7    -12.3  NGC0132                          7.54458333   2.09413889
 2004ff                  74.69245833 -21.57000000    -11.2     -2.8  ESO552-040                      74.69620833 -21.56944444
 2004fg                 356.85187500  28.38955556      0.1    -14.7  MCG+05-56-007                  356.85200000  28.39350000
 2004fh                 352.11333333  -8.61533333  -9999.9  -9999.9  Anon.                          352.11250000  -8.61500000
 2004fi                 352.43895833  -8.91008333  -9999.9  -9999.9  Anon.                          352.44000000  -8.91000000
 2004fj                  17.46279167   0.45583333  -9999.9  -9999.9  Anon.                           17.46250000   0.45666667
 2004fk                  18.39933333  -0.15766667  -9999.9  -9999.9  Anon.                           18.40000000  -0.15833333
 2004fl                 351.74133333  -9.62197222  -9999.9  -9999.9  Anon.                          351.74250000  -9.62166667
 2004fm                 351.74225000  -9.62205556  -9999.9  -9999.9  Anon.                          351.74250000  -9.62166667
 2004fn                 352.58383333  -9.97519444  -9999.9  -9999.9  Anon.                          352.58500000  -9.97500000
 2004fo                  18.37070833   0.58786111  -9999.9  -9999.9  Anon.                           18.37000000   0.58833333
 2004fp                  37.47087500  -9.02127778  -9999.9  -9999.9  Anon.                           37.47000000  -9.02166667
 2004fq                 351.94016667  -8.52022222  -9999.9  -9999.9  Anon.                          351.94000000  -8.52000000
 2004fr                  37.18237500  -8.90666667  -9999.9  -9999.9  Anon.                           37.18250000  -8.90666667
 2004fs                  37.83312500  -8.82269444  -9999.9  -9999.9  Anon.                           37.83250000  -8.82333333
 2004ft                  38.38595833  -8.15947222  -9999.9  -9999.9  Anon.                           38.38500000  -8.16000000
 2004fu                 308.79825000  64.80725000     29.0     15.0  NGC6949                        308.77937500  64.80275000
 2004fv                 270.69325000 -66.43186111    -12.0     -5.0  NGC6492                        270.70354167 -66.43019444
 2004fw                 133.06062500  52.89177778      2.0      5.8  UGC04633                       133.05975000  52.89013889
 2004fx                  77.79862500  -9.39211111     56.6    -11.2  MCG-02-14-003                   77.78283333  -9.38997222
 2004fy                 175.31233333  89.08627778      9.2     -5.7  MCG+15-01-010                  175.16608333  89.08486111
 2004fz                  30.27670833  31.87894444     -2.4    -13.0  NGC0783                         30.27858333  31.88333333
 2004ga                  89.54791667 -71.61675000    -14.1     -2.7  Anon.                           89.75750000 -71.61666667
 2004gb                  73.84291667 -67.51230556  -9999.9  -9999.9  Anon.                           73.84250000 -67.51166667
 2004gc                  80.45812500   6.67602778      2.0     -3.1  PGC017176                       80.45758333   6.67697222
 2004gd                 107.29879167  20.60294444     -3.7      0.8  NGC2341                        107.30062500  20.60225000
 2004ge                 102.50054167  25.63388889      6.2     -1.4  UGC03555                       102.49866667  25.63438889
 2004gf                 329.46829167  42.31605556    -26.3     35.6  UGC11864                       329.47850000  42.30611111
 2004gg                 146.70458333  16.04569444     -6.1     10.7  UGC05234                       146.70654167  16.04297222
 2004gh                 156.13145833 -23.55505556      0.7     -7.5  ESO500-034                     156.13050000 -23.55291667
 2004gi                 159.84725000 -27.91111111    -21.4      4.8  ESO437-032                     159.85433333 -27.91244444
 2004gj                 172.74845833  20.46855556    -14.1     -2.1  IC701                          172.75283333  20.46894444
 2004gk                 186.38845833  12.26113889      1.5      2.7  IC3311                         186.38808333  12.26033333
 2004gl                 132.52037500  49.24550000     -0.4     -6.5  MCG+08-16-031                  132.52050000  49.24730556
 2004gm                 194.91887500 -14.96733333      9.8     -0.4  MCG-02-33-080                  194.91591667 -14.96744444
 2004gn                 188.55041667   2.65955556     55.0     21.4  NGC4527                        188.53608333   2.65241667
 2004go                  43.92400000 -14.23736111    -34.8   -105.7  IC0270                          43.93445833 -14.20772222
 2004gp                  73.41233333 -68.78411111      0.3      0.1  Anon.                           73.41250000 -68.78333333
 2004gq                  78.02004167 -15.68172222     22.3     22.4  NGC1832                         78.01412500 -15.68663889
 2004gr                 171.56258333  27.86852778     -9.2      5.5  NGC3678                        171.56575000  27.86725000
 2004gs                 129.59658333  17.62772222     -9.8    -12.7  MCG+03-22-020                  129.59937500  17.63133333
 2004gt                 180.45987500 -18.87019444    -34.0    -10.0  NGC4038                        180.47087500 -18.86761111
 2004gu                 191.60300000  11.94891667     -1.1     -2.1  PGC092948                      191.60350000  11.94947222
 2004gv                  33.40591667  -0.71827778    -13.8     -4.0  NGC0856                         33.40987500  -0.71738889
 2004gw                  77.20170833  62.43908333     17.7    -14.2  PGC016812                       77.19162500  62.44302778
 2004gx                 353.37833333  24.01861111     -7.0     -5.4  UGC12663                       353.38054167  24.01997222
 2004gy                 195.99391667  26.23436111     -5.4     -0.0  Anon.                          195.99500000  26.23500000
 2004gz                 243.44045833  61.02386111      1.2      2.5  MCG+10-23-045                  243.43908333  61.02197222
 2004ha                  31.11250000  -4.87944444  -9999.9  -9999.9  Anon.                           31.11250000  -4.88000000
 2004hb                  32.04041667  -4.69772222  -9999.9  -9999.9  Anon.                           32.04000000  -4.69833333
 2004hc                 351.13612500  -8.68430556  -9999.9  -9999.9  Anon.                          351.13500000  -8.68500000
 2004hd                  32.20087500  -4.43622222  -9999.9  -9999.9  Anon.                           32.20000000  -4.43666667
 2004he                  37.45329167  -8.34608333  -9999.9  -9999.9  Anon.                           37.45250000  -8.34666667
 2004hf                  38.00058333  -8.70661111  -9999.9  -9999.9  Anon.                           38.00000000  -8.70666667
 2004hg                  38.72995833  -8.51211111  -9999.9  -9999.9  Anon.                           38.73000000  -8.51166667
 2004hh                  31.60420833  -4.63444444  -9999.9  -9999.9  APMUKS(BJ)B020353.90-045222.0   31.60500000  -4.63500000
 2004hi                  32.16175000  -5.13658333  -9999.9  -9999.9  Anon.                           32.16250000  -5.13666667
 2004hj                  37.42470833  -8.73038889  -9999.9  -9999.9  Anon.                           37.42500000  -8.73000000
 2004hk                 351.76825000  -8.64586111  -9999.9  -9999.9  Anon.                          351.76750000  -8.64666667
 2004hl                  18.40904167  -0.46083333  -9999.9  -9999.9  Anon.                           18.41000000  -0.46000000
 2004hm                  37.01295833  -7.70825000  -9999.9  -9999.9  Anon.                           37.01250000  -7.70833333
 2004hn                  18.38491667   0.62091667  -9999.9  -9999.9  Anon.                           18.38500000   0.62166667
 2004ho                  31.56679167  -3.87436111  -9999.9  -9999.9  Anon.                           31.56750000  -3.87500000
 2004hp                  32.39800000  -3.77319444  -9999.9  -9999.9  Anon.                           32.39750000  -3.77333333
 2004hq                  37.57516667  -8.37361111  -9999.9  -9999.9  Anon.                           37.57500000  -8.37333333
 2004hr                  17.20137500   0.01375000  -9999.9  -9999.9  Anon.                           17.20250000   0.01333333
 2004hs                  32.39037500  -4.21777778  -9999.9  -9999.9  Anon.                           32.39000000  -4.21833333
 2004ht                  16.20279167  -0.89597222  -9999.9  -9999.9  PGC1132023                      16.20379167  -0.89497222
 2004hu                  18.76008333   0.26191667  -9999.9  -9999.9  PGC073850                       18.75983333   0.26305556
 2004hv                 357.10812500   1.06397222  -9999.9  -9999.9  Anon.                          357.10750000   1.06333333
 2004hw                 357.82229167   1.22761111  -9999.9  -9999.9  APMUKS(BJ)B234843.55+005658.7  357.82250000   1.22833333
 2004hx                  40.30250000  -0.87944444  -9999.9  -9999.9  PGC1132462                      40.30341667  -0.87691667
 2004hy                 316.51770833   1.21583333  -9999.9  -9999.9  PGC1188054                     316.51983333   1.21611111
 2004hz                  31.26250000   0.83663889  -9999.9  -9999.9  Anon.                           31.26250000   0.83666667
 2004ia                  34.50958333  -0.55900000  -9999.9  -9999.9  PGC3110034                      34.50866667  -0.55975000
 2004ib                  40.23500000  -0.18008333  -9999.9  -9999.9  APMUKS(BJ)B023822.81-002333.6   40.23500000  -0.17833333
 2004ic                 310.20020833   1.04283333  -9999.9  -9999.9  PGC1182793                     310.20287500   1.04369444
 2004id                   1.62350000  -0.47286111  -9999.9  -9999.9  Anon.                            1.62250000  -0.47333333
 2004ie                 330.44408333   1.23666667  -9999.9  -9999.9  APMUKS(BJ)B215913.95+005943.5  330.44500000   1.23666667
 2004if                 339.78558333  -0.86516667  -9999.9  -9999.9  Anon.                          339.78500000  -0.86500000
 2004ig                   1.46579167  -0.99586111  -9999.9  -9999.9  APMUKS(BJ)B000318.21-011628.8    1.46500000  -0.99666667
 2004ih                  33.97629167   1.06941667  -9999.9  -9999.9  Anon.                           33.97750000   1.07000000
 2004ii                   4.21583333  -0.41580556  -9999.9  -9999.9  Anon.                            4.21500000  -0.41500000
 2004ij                  20.29808333  -0.91922222  -9999.9  -9999.9  Anon.                           20.29750000  -0.91833333
 2004ik                  26.23129167  -0.09947222  -9999.9  -9999.9  Anon.                           26.23250000  -0.10000000
 2004il                  46.76120833  -0.01113889  -9999.9  -9999.9  PGC3112823                      46.76195833  -0.01138889
 2004im                 355.78241667  -0.13208333  -9999.9  -9999.9  Anon.                          355.78250000  -0.13166667
 2004in                  22.60858333   0.69230556  -9999.9  -9999.9  APMUKS(BJ)B012752.34+002607.7   22.60750000   0.69166667
 2004io                 320.90579167  -0.46683333  -9999.9  -9999.9  Anon.                          320.90500000  -0.46666667
 2004ip                 278.17191667 -34.19075000      1.1      0.8  PGC084885                      278.17187500 -34.19091667
 2004iq                 259.14958333 -10.34386111      1.5      1.1  PGC059990                      259.14912500 -10.34394444
 2005A                   37.68020833  -2.93883333      8.2      0.7  NGC0958                         37.67808333  -2.93975000
 2005B                  268.70300000  71.54291667    -18.0     10.0  UGC11066                       268.71975000  71.54066667
 2005C                  168.87258333  60.75152778     -3.0     10.7  PGC2606307                     168.87450000  60.74841667
 2005D                  111.73900000  20.38150000      4.8     37.8  UGC03856                       111.73800000  20.37100000
 2005E                   39.80975000   1.09861111   -139.0     19.0  NGC1032                         39.84875000   1.09380556
 2005F                  136.22366667  13.56563889     52.0     14.0  MCG+02-23-027                  136.20912500  13.56186111
 2005G                  206.13662500   4.77897222    -13.4     12.0  UGC08690                       206.14020833   4.77577778
 2005H                   32.41050000 -10.14544444      0.3      1.8  NGC0838                         32.41075000 -10.14630556
 2005I                  212.51191667  17.72288889    -21.0    -40.0  IC0983                         212.51862500  17.73386111
 2005J                  179.61891667  10.01922222     13.6     -7.4  NGC4012                        179.61483333  10.02138889
 2005K                  144.01795833  16.76300000      6.7      9.5  NGC2923                        144.01608333  16.76038889
 2005L                  238.35800000  39.38558333      5.1     -2.7  MCG+07-33-005                  238.35608333  39.38638889
 2005M                  144.38483333  23.20075000     -6.6    -10.8  NGC2930                        144.38604167  23.20294444
 2005N                  211.01087500 -14.63022222     39.0    -48.0  NGC5420                        210.99979167 -14.61686111
 2005O                  160.57633333  -0.37811111      5.3     -4.8  NGC3340                        160.57504167  -0.37677778
 2005P                  211.64170833  -5.46183333    -12.6    -31.7  NGC5468                        211.64558333  -5.45308333
 2005Q                   22.51462500 -42.68011111    -22.0     20.0  ESO244-031                      22.52258333 -42.68630556
 2005R                  168.73670833  33.82658333     -0.9      3.2  UGC06274                       168.73687500  33.82569444
 2005S                  212.12016667   7.05755556     -5.6     -0.9  UGC09037                       212.12150000   7.05808333
 2005T                  216.57183333  26.24661111     -7.2      0.9  IC4423                         216.57395833  26.24619444
 2005U                  172.13804167  58.56147222     -3.7     -4.9  NGC3690                        172.13775000  58.56508333
 2005V                   94.65950000  78.35800000      1.8      3.4  NGC2146                         94.65633333  78.35580556
 2005W                   27.69066667  21.75986111     56.0     -1.0  NGC0691                         27.67395833  21.75986111
 2005X                  186.00312500   7.77747222      1.6      1.8  Anon.                          186.00250000   7.77666667
 2005Y                   24.40537500   0.04161111      2.6      5.1  UGC01159                        24.40470833   0.04011111
 2005Z                  161.28779167  22.07702778     -5.6     -4.3  NGC3363                        161.28950000  22.07852778
 2005aa                 137.01754167  27.24983333    -10.8     -0.6  MCG+05-22-008                  137.02075000  27.25002778
 2005ab                 190.27158333  50.38227778     -7.0    -40.0  NGC4617                        190.27479167  50.39363889
 2005ac                 204.98258333   0.87083333     -2.2     -0.9  PGC1177798                     204.98283333   0.87113889
 2005ad                  37.12270833  -1.13888889     23.0     45.0  NGC0941                         37.11625000  -1.15161111
 2005ae                 119.56600000 -49.85552778     13.5    -13.9  ESO209-009                     119.56479167 -49.85408333
 2005af                 196.18358333 -49.56661111   -407.0   -351.0  NGC4945                        196.36450000 -49.46822222
 2005ag                 224.18187500   9.32847222      6.5      5.9  PGC200171                      224.18029167   9.32677778
 2005ah                  90.19070833 -58.58911111    -27.0      8.0  PGC018246                       90.20583333 -58.59169444
 2005ai                 107.63650000  75.35808333      1.0    113.0  NGC2314                        107.63950000  75.32772222
 2005aj                  44.70354167  75.75383333      8.6     51.7  UGC02411                        44.71504167  75.74430556
 2005ak                 220.13358333   3.51030556      1.9      2.9  PGC1253615                     220.13304167   3.50933333
